,datetime,id_producto,id_sucursal,unidades_vendidas,precio_producto,venta_total
3214,22/01/2024 16:00,169,3,7,43.58,305.06
3215,20/02/2024 02:00,115,2,11,16.47,181.17
3216,11/03/2024 23:00,127,5,19,17.76,337.44
3217,12/03/2024 05:00,145,2,18,10.82,194.76
3218,07/01/2024 15:00,173,3,17,31.1,528.7
3219,26/01/2024 13:00,133,3,7,43.97,307.79
3220,04/02/2024 08:00,32,3,6,22.61,135.66
3221,01/02/2024 08:00,110,2,15,23.76,356.4
3222,07/01/2024 02:00,119,5,14,47.16,660.24
3223,09/03/2024 09:00,22,4,2,39.15,78.3
3224,16/03/2024 18:00,50,4,15,48.88,733.2
3225,19/02/2024 04:00,143,1,15,24.46,366.9
3226,24/02/2024 07:00,97,5,19,21.63,410.97
3227,27/03/2024 17:00,33,4,12,15.75,189.0
3228,11/03/2024 12:00,147,5,2,25.1,50.2
3229,13/01/2024 02:00,16,2,13,23.36,303.68
3230,26/02/2024 19:00,46,6,17,12.43,211.31
3231,04/01/2024 00:00,131,5,19,29.0,551.0
3232,22/01/2024 04:00,59,4,16,29.11,465.76
3233,03/02/2024 22:00,185,1,1,48.59,48.59
3234,10/01/2024 14:00,163,5,18,33.67,606.06
3235,14/03/2024 12:00,188,3,16,48.08,769.28
3236,23/02/2024 00:00,8,1,18,8.83,158.94
3237,05/02/2024 00:00,90,5,5,39.4,197.0
3238,05/02/2024 16:00,65,6,13,43.76,568.88
3239,23/02/2024 07:00,171,3,10,36.98,369.8
3240,21/02/2024 14:00,124,1,9,13.65,122.85
3241,31/01/2024 23:00,17,3,14,7.95,111.3
3242,23/03/2024 18:00,97,1,16,21.63,346.08
3243,18/02/2024 11:00,196,2,12,44.61,535.32
3244,16/02/2024 23:00,156,4,17,20.16,342.72
3245,20/02/2024 10:00,2,4,18,28.76,517.68
3246,24/01/2024 15:00,103,3,4,34.36,137.44
3247,14/03/2024 23:00,75,6,9,23.32,209.88
3248,07/02/2024 06:00,39,2,17,11.03,187.51
3249,20/01/2024 19:00,173,3,6,31.1,186.6
3250,27/02/2024 17:00,168,3,14,26.7,373.8
3251,27/03/2024 22:00,34,3,16,46.93,750.88
3252,14/02/2024 17:00,164,4,9,13.29,119.61
3253,12/03/2024 20:00,18,4,14,38.92,544.88
3254,25/01/2024 02:00,101,5,18,29.03,522.54
3255,10/01/2024 02:00,79,1,5,18.57,92.85
3256,13/03/2024 19:00,3,3,17,43.83,745.11
3257,29/03/2024 20:00,162,3,9,17.61,158.49
3258,03/03/2024 01:00,29,5,5,7.51,37.55
3259,12/02/2024 04:00,140,6,17,39.52,671.84
3260,25/02/2024 11:00,200,4,8,43.58,348.64
3261,05/03/2024 08:00,33,4,13,15.75,204.75
3262,19/02/2024 01:00,188,6,6,48.08,288.48
3263,21/01/2024 17:00,114,4,19,10.17,193.23
3264,22/02/2024 10:00,200,5,18,43.58,784.44
3265,30/01/2024 14:00,4,6,19,16.27,309.13
3266,07/01/2024 12:00,199,1,4,27.61,110.44
3267,31/01/2024 00:00,156,5,14,20.16,282.24
3268,15/02/2024 13:00,45,5,11,12.19,134.09
3269,09/01/2024 19:00,32,1,13,22.61,293.93
3270,29/03/2024 13:00,189,4,5,18.82,94.1
3271,20/01/2024 20:00,32,1,19,22.61,429.59
3272,23/02/2024 02:00,4,1,18,16.27,292.86
3273,05/01/2024 07:00,6,4,10,18.54,185.4
3274,23/03/2024 14:00,31,5,8,36.99,295.92
3275,06/02/2024 15:00,146,4,17,40.18,683.06
3276,09/01/2024 02:00,58,3,18,24.73,445.14
3277,16/03/2024 11:00,65,3,5,43.76,218.8
3278,11/01/2024 23:00,133,6,11,43.97,483.67
3279,21/03/2024 14:00,156,1,19,20.16,383.04
3280,16/03/2024 17:00,185,6,9,48.59,437.31
3281,23/03/2024 10:00,25,6,5,7.56,37.8
3282,07/02/2024 09:00,67,4,2,8.2,16.4
3283,28/03/2024 23:00,177,1,13,44.6,579.8
3284,06/03/2024 21:00,15,6,6,17.16,102.96
3285,14/03/2024 01:00,140,5,8,39.52,316.16
3286,19/02/2024 03:00,74,6,6,12.92,77.52
3287,14/03/2024 04:00,13,6,12,48.12,577.44
3288,27/02/2024 16:00,144,4,4,27.61,110.44
3289,28/03/2024 10:00,139,2,12,23.73,284.76
3290,26/02/2024 12:00,197,6,3,45.09,135.27
3291,10/03/2024 20:00,112,4,11,36.07,396.77
3292,12/03/2024 01:00,61,3,19,49.3,936.7
3293,03/01/2024 22:00,24,1,10,48.39,483.9
3294,26/03/2024 15:00,16,1,12,23.36,280.32
3295,22/02/2024 15:00,88,2,7,39.83,278.81
3296,01/02/2024 22:00,64,4,5,35.69,178.45
3297,12/03/2024 05:00,58,6,12,24.73,296.76
3298,14/01/2024 20:00,151,4,11,47.0,517.0
3299,21/01/2024 09:00,186,6,2,8.87,17.74
3300,07/01/2024 10:00,97,6,15,21.63,324.45
3301,14/01/2024 01:00,160,5,8,41.32,330.56
3302,12/03/2024 01:00,131,5,19,29.0,551.0
3303,05/01/2024 18:00,17,5,16,7.95,127.2
3304,11/03/2024 15:00,11,4,2,38.17,76.34
3305,08/03/2024 14:00,148,6,14,19.7,275.8
3306,26/03/2024 19:00,85,3,9,22.39,201.51
3307,03/02/2024 03:00,143,3,15,24.46,366.9
3308,04/02/2024 21:00,159,3,7,40.44,283.08
3309,08/01/2024 16:00,87,3,11,33.11,364.21
3310,14/02/2024 08:00,46,2,16,12.43,198.88
3311,03/03/2024 21:00,59,6,8,29.11,232.88
3312,18/02/2024 08:00,90,2,14,39.4,551.6
3313,19/03/2024 21:00,5,6,17,11.16,189.72
3314,15/02/2024 03:00,98,1,7,42.93,300.51
3315,07/01/2024 04:00,44,4,7,26.6,186.2
3316,28/02/2024 09:00,130,1,2,6.49,12.98
3317,15/02/2024 23:00,172,1,14,24.98,349.72
3318,21/03/2024 12:00,149,6,12,36.9,442.8
3319,10/03/2024 01:00,156,1,14,20.16,282.24
3320,13/03/2024 05:00,27,4,11,41.84,460.24
3321,27/03/2024 19:00,172,6,16,24.98,399.68
3322,02/02/2024 06:00,125,1,4,28.47,113.88
3323,30/03/2024 11:00,11,2,4,38.17,152.68
3324,31/03/2024 00:00,152,6,8,9.87,78.96
3325,01/02/2024 23:00,15,3,11,17.16,188.76
3326,20/02/2024 23:00,72,6,13,41.41,538.33
3327,20/01/2024 04:00,92,2,15,27.3,409.5
3328,06/03/2024 21:00,137,5,14,42.54,595.56
3329,05/01/2024 02:00,151,1,10,47.0,470.0
3330,19/03/2024 05:00,161,5,11,39.7,436.7
3331,17/01/2024 01:00,101,1,4,29.03,116.12
3332,24/03/2024 04:00,141,3,2,27.72,55.44
3333,14/02/2024 10:00,108,2,19,32.44,616.36
3334,16/03/2024 18:00,145,1,11,10.82,119.02
3335,29/02/2024 02:00,132,1,5,30.97,154.85
3336,13/03/2024 18:00,102,6,3,5.44,16.32
3337,09/02/2024 00:00,124,5,19,13.65,259.35
3338,18/01/2024 07:00,39,3,7,11.03,77.21
3339,10/03/2024 11:00,179,5,18,13.33,239.94
3340,17/02/2024 01:00,136,1,12,12.31,147.72
3341,20/02/2024 13:00,164,2,17,13.29,225.93
3342,06/02/2024 06:00,23,1,10,48.48,484.8
3343,21/01/2024 14:00,118,5,1,47.75,47.75
3344,27/01/2024 10:00,109,4,17,15.15,257.55
3345,27/03/2024 15:00,192,1,16,48.28,772.48
3346,19/03/2024 17:00,6,5,17,18.54,315.18
3347,24/01/2024 04:00,109,3,2,15.15,30.3
3348,30/03/2024 00:00,141,1,12,27.72,332.64
3349,26/02/2024 06:00,150,2,4,27.78,111.12
3350,05/02/2024 10:00,72,6,16,41.41,662.56
3351,20/02/2024 13:00,72,4,3,41.41,124.23
3352,21/01/2024 14:00,156,4,6,20.16,120.96
3353,11/02/2024 23:00,82,2,8,24.33,194.64
3354,05/01/2024 23:00,101,4,2,29.03,58.06
3355,26/03/2024 05:00,188,2,16,48.08,769.28
3356,12/03/2024 04:00,190,1,12,19.54,234.48
3357,24/02/2024 18:00,189,6,18,18.82,338.76
3358,10/02/2024 06:00,158,4,9,12.76,114.84
3359,09/01/2024 17:00,9,3,6,22.66,135.96
3360,18/01/2024 05:00,63,2,17,15.08,256.36
3361,06/03/2024 17:00,171,5,2,36.98,73.96
3362,22/03/2024 19:00,168,4,1,26.7,26.7
3363,17/02/2024 15:00,125,5,5,28.47,142.35
3364,07/01/2024 13:00,4,6,11,16.27,178.97
3365,18/02/2024 22:00,65,6,11,43.76,481.36
3366,07/01/2024 06:00,150,4,4,27.78,111.12
3367,10/02/2024 15:00,199,3,6,27.61,165.66
3368,05/02/2024 03:00,183,4,18,49.72,894.96
3369,11/03/2024 14:00,58,3,1,24.73,24.73
3370,22/02/2024 20:00,72,6,16,41.41,662.56
3371,20/03/2024 17:00,96,6,17,41.18,700.06
3372,28/01/2024 00:00,34,6,17,46.93,797.81
3373,17/03/2024 22:00,123,4,8,18.99,151.92
3374,12/01/2024 06:00,11,4,13,38.17,496.21
3375,26/01/2024 13:00,74,2,7,12.92,90.44
3376,15/03/2024 03:00,180,5,8,48.14,385.12
3377,03/01/2024 09:00,143,4,1,24.46,24.46
3378,01/01/2024 09:00,90,3,4,39.4,157.6
3379,23/03/2024 21:00,23,3,16,48.48,775.68
3380,22/01/2024 14:00,53,5,6,40.96,245.76
3381,15/01/2024 10:00,93,2,13,9.41,122.33
3382,09/02/2024 04:00,94,4,15,39.41,591.15
3383,22/03/2024 22:00,159,4,10,40.44,404.4
3384,07/01/2024 07:00,77,6,5,29.35,146.75
3385,12/03/2024 20:00,23,2,13,48.48,630.24
3386,13/01/2024 05:00,157,3,4,25.77,103.08
3387,06/02/2024 17:00,177,2,4,44.6,178.4
3388,22/02/2024 11:00,11,4,15,38.17,572.55
3389,20/02/2024 09:00,22,5,19,39.15,743.85
3390,24/01/2024 22:00,108,3,5,32.44,162.2
3391,25/03/2024 08:00,190,1,9,19.54,175.86
3392,27/02/2024 18:00,52,2,12,16.96,203.52
3393,10/02/2024 03:00,96,3,7,41.18,288.26
3394,01/01/2024 05:00,183,5,14,49.72,696.08
3395,15/01/2024 18:00,98,5,18,42.93,772.74
3396,01/03/2024 19:00,100,5,1,39.91,39.91
3397,24/03/2024 02:00,173,6,3,31.1,93.3
3398,18/03/2024 19:00,42,4,2,38.36,76.72
3399,28/03/2024 04:00,80,5,17,28.01,476.17
3400,05/03/2024 05:00,144,5,17,27.61,469.37
3401,30/03/2024 00:00,136,6,15,12.31,184.65
3402,05/02/2024 18:00,180,2,15,48.14,722.1
3403,05/01/2024 12:00,163,3,7,33.67,235.69
3404,26/01/2024 12:00,157,1,12,25.77,309.24
3405,17/03/2024 02:00,94,4,12,39.41,472.92
3406,10/02/2024 14:00,31,1,3,36.99,110.97
3407,25/02/2024 13:00,135,2,19,44.62,847.78
3408,15/03/2024 08:00,87,2,10,33.11,331.1
3409,03/02/2024 19:00,176,4,11,38.18,419.98
3410,27/02/2024 13:00,53,6,1,40.96,40.96
3411,19/01/2024 22:00,101,1,17,29.03,493.51
3412,27/01/2024 16:00,196,3,13,44.61,579.93
3413,24/03/2024 00:00,37,6,13,16.49,214.37
3414,09/01/2024 13:00,107,4,15,14.29,214.35
3415,03/02/2024 14:00,192,3,3,48.28,144.84
3416,08/02/2024 06:00,44,6,6,26.6,159.6
3417,18/03/2024 06:00,171,1,13,36.98,480.74
3418,20/02/2024 01:00,131,5,18,29.0,522.0
3419,11/03/2024 03:00,91,2,3,5.72,17.16
3420,03/02/2024 11:00,125,2,3,28.47,85.41
3421,30/01/2024 06:00,49,5,5,45.69,228.45
3422,27/02/2024 13:00,33,3,19,15.75,299.25
3423,10/02/2024 07:00,80,3,19,28.01,532.19
3424,20/01/2024 22:00,173,5,7,31.1,217.7
3425,18/02/2024 19:00,57,2,7,14.67,102.69
3426,31/01/2024 15:00,53,2,1,40.96,40.96
3427,23/03/2024 12:00,88,1,17,39.83,677.11
3428,30/03/2024 02:00,163,3,13,33.67,437.71
3429,18/01/2024 16:00,20,2,19,40.44,768.36
3430,04/02/2024 11:00,101,1,1,29.03,29.03
3431,02/01/2024 21:00,183,1,7,49.72,348.04
3432,17/01/2024 01:00,97,1,10,21.63,216.3
3433,18/01/2024 14:00,124,3,19,13.65,259.35
3434,28/02/2024 05:00,149,2,8,36.9,295.2
3435,28/01/2024 13:00,171,5,1,36.98,36.98
3436,20/01/2024 05:00,25,4,4,7.56,30.24
3437,28/02/2024 22:00,20,4,12,40.44,485.28
3438,17/03/2024 12:00,159,4,13,40.44,525.72
3439,14/01/2024 09:00,178,5,11,5.4,59.4
3440,05/02/2024 20:00,199,1,17,27.61,469.37
3441,26/02/2024 12:00,55,6,19,6.32,120.08
3442,17/01/2024 10:00,125,3,10,28.47,284.7
3443,15/02/2024 01:00,44,2,7,26.6,186.2
3444,27/02/2024 05:00,122,2,9,14.02,126.18
3445,30/03/2024 23:00,39,6,13,11.03,143.39
3446,18/03/2024 22:00,82,3,11,24.33,267.63
3447,17/02/2024 20:00,158,3,9,12.76,114.84
3448,20/01/2024 09:00,97,4,4,21.63,86.52
3449,29/02/2024 11:00,192,6,4,48.28,193.12
3450,21/03/2024 12:00,41,3,17,31.03,527.51
3451,14/01/2024 06:00,18,5,17,38.92,661.64
3452,08/02/2024 07:00,196,2,17,44.61,758.37
3453,26/01/2024 12:00,31,6,14,36.99,517.86
3454,08/02/2024 17:00,166,4,18,13.19,237.42
3455,13/02/2024 11:00,195,4,12,12.33,147.96
3456,09/03/2024 08:00,8,1,7,8.83,61.81
3457,16/03/2024 01:00,165,2,7,26.5,185.5
3458,02/03/2024 22:00,142,1,11,45.45,499.95
3459,14/02/2024 19:00,196,4,6,44.61,267.66
3460,05/01/2024 07:00,153,1,1,31.84,31.84
3461,12/03/2024 18:00,29,2,16,7.51,120.16
3462,20/02/2024 00:00,46,2,9,12.43,111.87
3463,29/02/2024 08:00,76,5,7,20.63,144.41
3464,22/01/2024 07:00,194,5,2,41.41,82.82
3465,15/01/2024 19:00,66,5,19,6.35,120.65
3466,18/02/2024 20:00,44,2,11,26.6,292.6
3467,21/01/2024 10:00,45,3,5,12.19,60.95
3468,08/03/2024 23:00,185,2,14,48.59,680.26
3469,03/01/2024 16:00,30,3,16,16.07,257.12
3470,18/03/2024 12:00,68,6,17,15.56,264.52
3471,06/02/2024 06:00,27,6,4,41.84,167.36
3472,29/02/2024 21:00,110,6,9,23.76,213.84
3473,22/02/2024 09:00,150,5,11,27.78,305.58
3474,24/02/2024 15:00,113,2,18,35.38,636.84
3475,07/03/2024 04:00,1,5,16,12.57,201.12
3476,24/03/2024 22:00,16,4,16,23.36,373.76
3477,15/02/2024 13:00,46,4,2,12.43,24.86
3478,06/02/2024 03:00,137,2,12,42.54,510.48
3479,13/03/2024 23:00,181,2,2,39.78,79.56
3480,06/03/2024 02:00,55,6,6,6.32,37.92
3481,05/02/2024 15:00,101,5,14,29.03,406.42
3482,29/02/2024 21:00,188,5,8,48.08,384.64
3483,06/03/2024 10:00,179,5,19,13.33,253.27
3484,23/03/2024 17:00,4,1,3,16.27,48.81
3485,21/01/2024 02:00,110,4,11,23.76,261.36
3486,18/03/2024 00:00,30,3,17,16.07,273.19
3487,04/02/2024 09:00,182,6,8,22.32,178.56
3488,04/03/2024 09:00,24,3,15,48.39,725.85
3489,27/01/2024 08:00,110,6,10,23.76,237.6
3490,24/03/2024 14:00,72,4,15,41.41,621.15
3491,21/01/2024 00:00,84,4,13,43.46,564.98
3492,05/01/2024 15:00,7,5,8,44.48,355.84
3493,08/03/2024 11:00,158,4,18,12.76,229.68
3494,20/03/2024 04:00,45,5,19,12.19,231.61
3495,01/01/2024 07:00,136,6,10,12.31,123.1
3496,25/02/2024 17:00,46,4,8,12.43,99.44
3497,29/01/2024 05:00,42,2,9,38.36,345.24
3498,01/02/2024 22:00,178,1,15,5.4,81.0
3499,31/01/2024 20:00,31,6,7,36.99,258.93
3500,05/02/2024 00:00,120,4,3,38.52,115.56
3501,29/03/2024 05:00,38,4,5,24.56,122.8
3502,22/01/2024 19:00,49,2,1,45.69,45.69
3503,27/03/2024 12:00,199,3,11,27.61,303.71
3504,21/02/2024 11:00,153,3,2,31.84,63.68
3505,18/03/2024 09:00,40,1,7,49.17,344.19
3506,28/02/2024 11:00,75,1,16,23.32,373.12
3507,28/02/2024 14:00,128,2,16,48.33,773.28
3508,02/03/2024 00:00,71,5,12,45.9,550.8
3509,26/01/2024 10:00,69,5,3,13.84,41.52
3510,07/01/2024 21:00,154,4,16,13.2,211.2
3511,18/02/2024 14:00,40,3,3,49.17,147.51
3512,13/02/2024 09:00,194,6,8,41.41,331.28
3513,16/01/2024 02:00,68,4,11,15.56,171.16
3514,31/01/2024 15:00,47,1,18,12.5,225.0
3515,15/03/2024 11:00,104,1,16,43.73,699.68
3516,25/03/2024 05:00,111,6,11,9.66,106.26
3517,16/02/2024 14:00,163,4,1,33.67,33.67
3518,05/01/2024 17:00,118,1,10,47.75,477.5
3519,27/02/2024 19:00,61,3,13,49.3,640.9
3520,21/01/2024 03:00,191,2,18,37.99,683.82
3521,26/01/2024 05:00,96,2,4,41.18,164.72
3522,26/03/2024 08:00,150,3,9,27.78,250.02
3523,21/03/2024 03:00,22,1,5,39.15,195.75
3524,13/03/2024 23:00,159,1,1,40.44,40.44
3525,09/03/2024 08:00,55,1,13,6.32,82.16
3526,07/02/2024 15:00,8,3,4,8.83,35.32
3527,17/02/2024 02:00,73,6,9,41.28,371.52
3528,03/03/2024 18:00,171,3,11,36.98,406.78
3529,16/02/2024 18:00,130,5,1,6.49,6.49
3530,18/01/2024 19:00,182,3,14,22.32,312.48
3531,13/01/2024 11:00,181,3,2,39.78,79.56
3532,27/01/2024 06:00,36,5,8,9.42,75.36
3533,25/01/2024 12:00,171,2,19,36.98,702.62
3534,20/01/2024 21:00,26,6,9,44.75,402.75
3535,16/03/2024 23:00,52,5,9,16.96,152.64
3536,22/03/2024 10:00,10,4,6,30.02,180.12
3537,13/02/2024 21:00,176,1,6,38.18,229.08
3538,27/01/2024 03:00,87,2,4,33.11,132.44
3539,12/03/2024 14:00,97,5,3,21.63,64.89
3540,03/03/2024 02:00,2,3,13,28.76,373.88
3541,20/01/2024 05:00,19,3,11,6.37,70.07
3542,15/01/2024 09:00,180,1,6,48.14,288.84
3543,03/01/2024 19:00,65,2,8,43.76,350.08
3544,14/03/2024 01:00,121,2,7,36.19,253.33
3545,07/01/2024 11:00,194,5,6,41.41,248.46
3546,27/01/2024 05:00,137,5,17,42.54,723.18
3547,01/03/2024 04:00,85,1,7,22.39,156.73
3548,10/03/2024 12:00,145,4,12,10.82,129.84
3549,01/01/2024 01:00,38,2,2,24.56,49.12
3550,14/03/2024 17:00,56,1,10,42.76,427.6
3551,22/02/2024 18:00,185,2,6,48.59,291.54
3552,30/01/2024 09:00,131,1,2,29.0,58.0
3553,03/02/2024 03:00,63,1,19,15.08,286.52
3554,12/01/2024 19:00,19,4,12,6.37,76.44
3555,19/03/2024 05:00,46,1,9,12.43,111.87
3556,17/01/2024 23:00,28,1,10,11.75,117.5
3557,14/03/2024 00:00,158,4,2,12.76,25.52
3558,09/01/2024 06:00,69,4,16,13.84,221.44
3559,25/02/2024 19:00,125,4,11,28.47,313.17
3560,18/01/2024 03:00,19,3,13,6.37,82.81
3561,23/03/2024 19:00,60,1,13,40.88,531.44
3562,28/01/2024 00:00,123,1,14,18.99,265.86
3563,02/01/2024 06:00,124,4,16,13.65,218.4
3564,21/03/2024 09:00,116,1,16,45.0,720.0
3565,31/01/2024 01:00,171,6,2,36.98,73.96
3566,04/03/2024 04:00,126,2,7,26.75,187.25
3567,15/01/2024 09:00,122,2,10,14.02,140.2
3568,07/03/2024 11:00,63,6,15,15.08,226.2
3569,06/01/2024 22:00,187,6,11,7.18,78.98
3570,12/02/2024 04:00,82,5,9,24.33,218.97
3571,10/01/2024 18:00,126,2,13,26.75,347.75
3572,16/01/2024 09:00,102,3,1,5.44,5.44
3573,14/03/2024 13:00,180,2,9,48.14,433.26
3574,17/02/2024 09:00,194,4,14,41.41,579.74
3575,08/03/2024 23:00,4,2,19,16.27,309.13
3576,02/03/2024 02:00,170,3,12,23.39,280.68
3577,22/02/2024 22:00,75,1,18,23.32,419.76
3578,28/01/2024 17:00,3,4,15,43.83,657.45
3579,03/02/2024 01:00,189,6,10,18.82,188.2
3580,30/03/2024 14:00,131,1,11,29.0,319.0
3581,23/01/2024 01:00,160,1,8,41.32,330.56
3582,19/01/2024 00:00,55,1,9,6.32,56.88
3583,02/02/2024 09:00,17,3,8,7.95,63.6
3584,27/03/2024 12:00,81,1,6,30.14,180.84
3585,04/03/2024 05:00,2,2,13,28.76,373.88
3586,16/01/2024 17:00,147,2,13,25.1,326.3
3587,18/01/2024 04:00,118,1,3,47.75,143.25
3588,07/01/2024 03:00,108,3,4,32.44,129.76
3589,16/01/2024 09:00,119,3,19,47.16,896.04
3590,24/01/2024 06:00,190,4,13,19.54,254.02
3591,26/03/2024 10:00,109,5,5,15.15,75.75
3592,12/01/2024 21:00,168,2,14,26.7,373.8
3593,22/01/2024 23:00,100,2,14,39.91,558.74
3594,17/02/2024 21:00,61,5,18,49.3,887.4
3595,07/01/2024 22:00,68,1,19,15.56,295.64
3596,01/01/2024 19:00,95,2,17,15.39,261.63
3597,30/01/2024 22:00,111,5,1,9.66,9.66
3598,11/02/2024 10:00,17,6,12,7.95,95.4
3599,20/02/2024 12:00,147,6,16,25.1,401.6
3600,23/03/2024 08:00,117,2,17,48.53,825.01
3601,13/01/2024 10:00,94,1,6,39.41,236.46
3602,28/02/2024 12:00,45,6,6,12.19,73.14
3603,05/03/2024 04:00,96,3,6,41.18,247.08
3604,18/03/2024 20:00,51,2,5,41.37,206.85
3605,06/03/2024 21:00,186,3,17,8.87,150.79
3606,30/03/2024 08:00,150,3,19,27.78,527.82
3607,19/01/2024 11:00,140,4,11,39.52,434.72
3608,22/01/2024 23:00,90,3,8,39.4,315.2
3609,04/03/2024 07:00,43,3,1,34.11,34.11
3610,20/01/2024 08:00,4,2,5,16.27,81.35
3611,03/02/2024 21:00,180,3,10,48.14,481.4
3612,18/01/2024 13:00,152,5,7,9.87,69.09
3613,21/01/2024 00:00,106,2,11,45.41,499.51
3614,08/01/2024 06:00,163,3,1,33.67,33.67
3615,07/03/2024 00:00,107,5,11,14.29,157.19
3616,19/03/2024 14:00,72,5,9,41.41,372.69
3617,06/01/2024 23:00,184,5,14,14.59,204.26
3618,02/02/2024 15:00,198,1,10,38.55,385.5
3619,03/02/2024 00:00,198,4,15,38.55,578.25
3620,19/02/2024 18:00,161,4,19,39.7,754.3
3621,28/01/2024 18:00,48,3,2,19.86,39.72
3622,26/02/2024 21:00,36,6,7,9.42,65.94
3623,19/02/2024 13:00,200,3,15,43.58,653.7
3624,09/03/2024 11:00,144,6,7,27.61,193.27
3625,11/01/2024 01:00,142,5,1,45.45,45.45
3626,13/03/2024 19:00,172,1,17,24.98,424.66
3627,03/01/2024 20:00,139,3,6,23.73,142.38
3628,02/01/2024 12:00,15,1,16,17.16,274.56
3629,20/02/2024 16:00,181,6,16,39.78,636.48
3630,18/02/2024 10:00,147,3,6,25.1,150.6
3631,01/03/2024 14:00,132,1,2,30.97,61.94
3632,31/01/2024 03:00,148,6,8,19.7,157.6
3633,09/01/2024 06:00,130,5,16,6.49,103.84
3634,21/02/2024 04:00,128,2,4,48.33,193.32
3635,24/02/2024 02:00,2,4,16,28.76,460.16
3636,14/01/2024 20:00,146,3,12,40.18,482.16
3637,30/01/2024 21:00,73,6,7,41.28,288.96
3638,29/02/2024 22:00,113,4,16,35.38,566.08
3639,15/03/2024 21:00,37,6,2,16.49,32.98
3640,08/02/2024 10:00,150,1,12,27.78,333.36
3641,26/02/2024 23:00,111,4,18,9.66,173.88
3642,06/01/2024 00:00,5,2,13,11.16,145.08
3643,13/02/2024 01:00,177,3,3,44.6,133.8
3644,23/03/2024 09:00,131,2,6,29.0,174.0
3645,23/03/2024 01:00,88,5,13,39.83,517.79
3646,08/01/2024 15:00,111,4,9,9.66,86.94
3647,04/03/2024 04:00,45,4,12,12.19,146.28
3648,04/03/2024 18:00,34,1,16,46.93,750.88
3649,16/03/2024 08:00,140,4,7,39.52,276.64
3650,19/02/2024 18:00,122,6,1,14.02,14.02
3651,16/03/2024 01:00,50,5,12,48.88,586.56
3652,27/01/2024 15:00,196,6,19,44.61,847.59
3653,31/01/2024 16:00,160,4,5,41.32,206.6
3654,03/03/2024 19:00,187,3,1,7.18,7.18
3655,10/01/2024 17:00,157,2,18,25.77,463.86
3656,07/01/2024 05:00,173,4,6,31.1,186.6
3657,25/01/2024 01:00,198,6,2,38.55,77.1
3658,25/03/2024 15:00,101,5,3,29.03,87.09
3659,08/01/2024 06:00,74,3,3,12.92,38.76
3660,29/03/2024 14:00,50,4,8,48.88,391.04
3661,26/01/2024 20:00,71,4,3,45.9,137.7
3662,22/03/2024 10:00,72,3,13,41.41,538.33
3663,22/02/2024 20:00,166,3,11,13.19,145.09
3664,21/02/2024 05:00,148,3,5,19.7,98.5
3665,29/01/2024 18:00,16,6,19,23.36,443.84
3666,15/01/2024 04:00,180,5,3,48.14,144.42
3667,11/01/2024 00:00,110,3,15,23.76,356.4
3668,09/03/2024 12:00,112,6,13,36.07,468.91
3669,01/01/2024 11:00,20,5,5,40.44,202.2
3670,05/03/2024 01:00,84,2,15,43.46,651.9
3671,06/02/2024 19:00,62,4,7,21.69,151.83
3672,16/02/2024 02:00,2,6,13,28.76,373.88
3673,13/03/2024 10:00,173,4,14,31.1,435.4
3674,21/03/2024 06:00,36,3,17,9.42,160.14
3675,24/02/2024 11:00,24,1,12,48.39,580.68
3676,15/03/2024 14:00,2,6,14,28.76,402.64
3677,26/02/2024 08:00,199,4,12,27.61,331.32
3678,27/03/2024 19:00,134,4,7,39.38,275.66
3679,23/02/2024 21:00,95,1,2,15.39,30.78
3680,10/02/2024 01:00,21,5,13,25.27,328.51
3681,11/02/2024 03:00,163,6,16,33.67,538.72
3682,11/02/2024 08:00,95,5,12,15.39,184.68
3683,16/02/2024 04:00,67,3,12,8.2,98.4
3684,10/01/2024 06:00,32,3,6,22.61,135.66
3685,14/01/2024 22:00,32,6,2,22.61,45.22
3686,09/03/2024 09:00,141,6,15,27.72,415.8
3687,14/01/2024 23:00,96,1,2,41.18,82.36
3688,10/01/2024 12:00,136,1,16,12.31,196.96
3689,06/01/2024 19:00,81,3,6,30.14,180.84
3690,28/01/2024 21:00,111,4,2,9.66,19.32
3691,23/01/2024 22:00,82,3,1,24.33,24.33
3692,30/01/2024 20:00,55,6,17,6.32,107.44
3693,05/03/2024 23:00,6,6,12,18.54,222.48
3694,14/01/2024 04:00,141,5,10,27.72,277.2
3695,30/01/2024 09:00,125,6,18,28.47,512.46
3696,15/01/2024 12:00,104,2,18,43.73,787.14
3697,11/03/2024 22:00,30,2,18,16.07,289.26
3698,14/01/2024 05:00,162,4,7,17.61,123.27
3699,26/01/2024 12:00,33,2,13,15.75,204.75
3700,15/01/2024 09:00,165,1,13,26.5,344.5
3701,11/03/2024 23:00,96,1,13,41.18,535.34
3702,16/01/2024 04:00,193,4,4,22.67,90.68
3703,26/02/2024 11:00,51,2,8,41.37,330.96
3704,15/03/2024 17:00,106,1,3,45.41,136.23
3705,02/02/2024 18:00,184,3,3,14.59,43.77
3706,01/02/2024 07:00,43,6,13,34.11,443.43
3707,28/03/2024 22:00,99,1,4,27.65,110.6
3708,19/02/2024 07:00,151,5,8,47.0,376.0
3709,29/02/2024 12:00,107,5,1,14.29,14.29
3710,03/01/2024 12:00,41,1,1,31.03,31.03
3711,12/01/2024 08:00,79,3,3,18.57,55.71
