id_venta,datetime,id_producto,id_sucursal,unidades_vendidas
4072,25/03/2024 14:00,73,4,doce
4073,11/01/2024 06:00,35,1,14
4074,07/03/2024 12:00,113,2,1
4075,26/01/2024 08:00,151,3,1
4076,21/02/2024 22:00,163,2,16
4077,18/03/2024 09:00,136,4,18
4078,13/03/2024 20:00,136,2,8
4079,14/01/2024 23:00,60,1,14
4080,24/03/2024 09:00,105,6,4
4081,21/02/2024 07:00,58,1,17
4082,21/01/2024 12:00,102,1,15
4083,29/01/2024 03:00,186,5,11
4084,04/03/2024 02:00,152,5,12
4085,25/03/2024 00:00,147,4,2
4086,06/02/2024 18:00,159,4,6
4087,29/01/2024 20:00,68,3,15
4088,16/01/2024 18:00,189,6,10
4089,22/01/2024 03:00,158,4,19
4090,26/02/2024 05:00,123,1,7
4091,27/01/2024 03:00,78,3,9
4092,01/03/2024 03:00,195,2,13
4093,24/02/2024 10:00,31,4,17
4094,20/03/2024 09:00,112,4,16
4095,23/03/2024 03:00,76,5,11
4096,30/01/2024 17:00,24,3,8
4097,06/01/2024 03:00,4,2,11
4098,31/01/2024 03:00,134,2,4
4099,10/02/2024 00:00,141,2,4
4100,31/01/2024 03:00,156,6,5
4101,24/03/2024 17:00,82,2,13
4102,14/02/2024 16:00,93,6,14
4103,14/01/2024 03:00,125,3,6
4104,11/01/2024 06:00,153,1,15
4105,05/01/2024 09:00,54,2,3
4106,27/01/2024 18:00,175,6,12
4107,07/02/2024 08:00,118,3,19
4108,07/01/2024 00:00,171,4,19
4109,02/02/2024 13:00,55,6,3
4110,15/01/2024 21:00,165,6,15
4111,15/03/2024 15:00,50,2,12
4112,28/01/2024 15:00,94,2,2
4113,09/01/2024 22:00,105,5,15
4114,20/02/2024 02:00,49,4,12
4115,28/03/2024 05:00,178,2,1
4116,23/02/2024 00:00,195,4,13
4117,28/01/2024 10:00,100,2,5
4118,11/03/2024 04:00,68,6,13
4119,12/02/2024 14:00,131,6,19
4120,03/01/2024 14:00,18,3,4
4121,03/03/2024 17:00,149,2,1
4122,23/02/2024 20:00,133,1,2
4123,04/02/2024 09:00,178,1,16
4124,05/01/2024 23:00,90,5,3
4125,03/01/2024 01:00,59,3,13
4126,24/02/2024 16:00,149,1,18
4127,14/02/2024 17:00,200,3,10
4128,26/01/2024 19:00,57,4,3
4129,17/02/2024 01:00,148,1,9
4130,22/03/2024 01:00,34,,8
4131,24/03/2024 19:00,3,1,7
4132,11/03/2024 16:00,174,2,3
4133,01/01/2024 12:00,170,6,18
4134,21/03/2024 17:00,119,3,8
4135,16/01/2024 20:00,144,3,18
4136,13/02/2024 23:00,42,6,16
4137,25/02/2024 01:00,102,4,11
4138,09/02/2024 21:00,169,5,1
4139,03/03/2024 04:00,127,3,14
4140,04/03/2024 00:00,4,1,6
4141,31/01/2024 04:00,88,4,8
4142,18/01/2024 04:00,144,3,10
4143,22/02/2024 09:00,45,6,3
4144,24/03/2024 13:00,163,2,4
4145,07/01/2024 20:00,,1,18
4146,03/02/2024 02:00,85,5,1
4147,17/02/2024 02:00,78,5,9
4148,24/03/2024 01:00,139,4,12
4149,10/02/2024 05:00,177,5,15
4150,15/01/2024 01:00,130,6,19
4151,22/02/2024 04:00,21,1,17
4152,25/01/2024 19:00,128,5,9
4153,05/01/2024 05:00,123,1,6
4154,02/02/2024 22:00,185,4,17
4155,08/01/2024 10:00,30,4,7
4156,12/01/2024 08:00,67,3,12
4157,13/02/2024 15:00,194,3,16
4158,26/02/2024 18:00,46,1,14
4159,04/02/2024 03:00,103,6,11
4160,29/02/2024 17:00,98,6,13
4161,12/01/2024 22:00,179,2,15
4162,22/02/2024 15:00,6,4,12
4163,17/01/2024 14:00,117,1,11
4164,14/03/2024 12:00,155,3,5
4165,25/01/2024 13:00,166,6,18
4166,03/02/2024 00:00,180,5,1
4167,07/02/2024 02:00,57,6,6
4168,04/01/2024 11:00,157,1,doce
4169,10/03/2024 14:00,38,6,16
4170,19/01/2024 03:00,182,5,11
4171,01/03/2024 12:00,55,4,17
4172,23/03/2024 22:00,191,4,5
4173,25/02/2024 23:00,184,6,11
4174,19/03/2024 20:00,83,4,8
4175,22/03/2024 02:00,116,5,11
4176,16/02/2024 00:00,130,5,16
4177,10/01/2024 01:00,143,3,17
4178,30/01/2024 03:00,110,4,15
4179,01/02/2024 18:00,192,2,7
4180,14/03/2024 09:00,61,5,19
4181,22/02/2024 12:00,71,3,9
4182,25/01/2024 01:00,193,6,17
4183,10/01/2024 05:00,57,2,13
4184,15/02/2024 02:00,146,1,4
4185,01/02/2024 10:00,93,5,7
4186,11/02/2024 01:00,88,4,8
4187,21/01/2024 04:00,176,1,12
4188,14/01/2024 21:00,90,1,4
4189,18/02/2024 06:00,38,3,18
4190,13/01/2024 16:00,193,,19
4191,06/03/2024 04:00,39,5,5
4192,25/03/2024 23:00,61,1,9
4193,04/01/2024 10:00,99,1,6
4194,03/01/2024 03:00,166,1,3
4195,29/02/2024 23:00,56,6,17
4196,05/03/2024 10:00,131,4,19
4197,15/01/2024 08:00,188,5,14
4198,16/03/2024 20:00,22,2,1
4199,26/01/2024 08:00,18,5,2
4200,31/01/2024 18:00,89,2,17
4201,18/02/2024 09:00,172,1,9
4202,10/03/2024 10:00,195,3,17
4203,09/01/2024 10:00,33,3,4
4204,03/01/2024 02:00,73,1,8
4205,17/03/2024 02:00,111,5,8
4206,26/02/2024 18:00,157,3,12
4207,21/03/2024 14:00,181,6,18
4208,20/01/2024 04:00,64,1,doce
4209,07/01/2024 12:00,151,4,12
4210,09/01/2024 10:00,165,6,5
4211,13/02/2024 14:00,77,3,10
4212,28/02/2024 00:00,124,2,2
4213,24/03/2024 08:00,97,2,9
4214,22/03/2024 18:00,164,6,13
4215,20/02/2024 15:00,33,5,19
4216,22/02/2024 11:00,102,6,5
4217,01/03/2024 19:00,183,6,4
4218,31/01/2024 21:00,70,3,15
4219,12/02/2024 13:00,192,3,3
4220,07/03/2024 09:00,177,1,9
4221,10/01/2024 11:00,89,2,14
4222,29/01/2024 19:00,110,3,10
4223,11/03/2024 12:00,169,3,5
4224,15/01/2024 23:00,46,2,14
4225,10/01/2024 02:00,171,6,16
4226,05/02/2024 11:00,15,3,1
4227,27/03/2024 17:00,169,4,13
4228,23/03/2024 12:00,32,1,17
4229,01/03/2024 17:00,172,4,8
4230,01/01/2024 01:00,177,3,15
4231,15/03/2024 22:00,162,5,2
4232,02/01/2024 17:00,9,1,9
4233,15/01/2024 12:00,64,3,11
4234,09/02/2024 16:00,162,2,4
4235,23/03/2024 13:00,108,2,10
4236,28/02/2024 08:00,14,2,15
4237,10/03/2024 14:00,39,4,16
4238,25/03/2024 21:00,123,3,19
4239,30/03/2024 03:00,134,3,3
4240,25/01/2024 19:00,53,4,15
4241,19/02/2024 02:00,71,1,14
4242,08/01/2024 03:00,53,5,17
4243,21/02/2024 07:00,54,4,18
4244,22/02/2024 04:00,60,2,14
4245,04/01/2024 21:00,70,2,8
4246,09/02/2024 13:00,38,1,2
4247,02/01/2024 18:00,178,2,16
4248,17/02/2024 08:00,54,4,1
4249,27/01/2024 17:00,42,3,19
4250,02/02/2024 00:00,138,5,1
4251,10/01/2024 01:00,108,2,5
4252,30/01/2024 05:00,80,5,11
4253,22/02/2024 02:00,198,3,15
4254,20/03/2024 14:00,117,4,18
4255,18/03/2024 01:00,62,3,doce
4256,08/03/2024 06:00,110,,15
4257,14/02/2024 07:00,147,1,19
4258,18/01/2024 04:00,195,5,16
4259,19/03/2024 03:00,126,5,17
4260,24/02/2024 02:00,101,,5
4261,13/03/2024 10:00,88,4,7
4262,30/03/2024 23:00,57,1,6
4263,24/01/2024 04:00,31,4,12
4264,15/03/2024 07:00,155,3,19
4265,15/03/2024 02:00,101,3,4
4266,24/03/2024 02:00,165,4,18
4267,08/03/2024 18:00,11,3,11
4268,18/01/2024 07:00,31,1,12
4269,01/03/2024 04:00,195,4,7
4270,06/01/2024 19:00,88,4,11
4271,09/02/2024 00:00,87,3,4
4272,25/01/2024 12:00,28,5,19
4273,08/03/2024 02:00,23,6,14
4274,19/02/2024 13:00,144,3,19
4275,15/03/2024 03:00,143,6,15
4276,10/03/2024 10:00,30,5,2
4277,16/02/2024 06:00,16,6,16
4278,19/02/2024 19:00,63,1,12
4279,06/02/2024 20:00,48,5,10
4280,03/01/2024 10:00,74,3,8
4281,09/03/2024 08:00,69,5,15
4282,15/03/2024 17:00,129,5,7
4283,06/03/2024 14:00,83,5,8
4284,01/02/2024 19:00,15,1,9
4285,24/01/2024 03:00,39,6,2
4286,05/03/2024 03:00,152,4,6
4287,13/01/2024 06:00,152,5,13
4288,20/02/2024 18:00,46,4,3
4289,09/01/2024 02:00,2,2,8
4290,14/01/2024 03:00,199,6,3
4291,01/03/2024 04:00,4,2,6
4292,18/01/2024 18:00,72,2,14
4293,28/02/2024 03:00,122,3,4
4294,26/02/2024 23:00,,5,8
4295,14/03/2024 03:00,104,2,5
4296,29/03/2024 07:00,45,2,6
4297,25/02/2024 05:00,130,4,18
4298,29/03/2024 08:00,183,4,5
4299,24/03/2024 14:00,158,3,4
4300,03/02/2024 06:00,16,3,6
4301,31/01/2024 18:00,150,2,10
4302,09/01/2024 20:00,186,5,15
4303,14/02/2024 18:00,26,4,1
4304,28/02/2024 07:00,27,1,13
4305,10/01/2024 03:00,132,3,4
4306,13/02/2024 09:00,165,1,5
4307,01/01/2024 02:00,49,5,10
4308,27/02/2024 13:00,186,6,6
4309,14/02/2024 11:00,130,6,17
4310,21/03/2024 07:00,184,1,7
4311,27/01/2024 22:00,149,4,9
4312,10/02/2024 00:00,37,5,7
4313,14/03/2024 04:00,4,3,8
4314,01/02/2024 08:00,33,,15
4315,19/03/2024 00:00,111,2,14
4316,06/01/2024 09:00,149,6,19
4317,21/03/2024 16:00,117,6,16
4318,03/01/2024 19:00,177,4,3
4319,12/02/2024 13:00,102,4,12
4320,04/03/2024 06:00,79,6,6
4321,08/02/2024 10:00,88,2,1
4322,01/02/2024 00:00,67,3,17
4323,21/03/2024 16:00,81,1,17
4324,13/01/2024 20:00,74,4,2
4325,25/01/2024 22:00,44,5,7
4326,11/03/2024 12:00,163,5,12
4327,08/03/2024 22:00,52,1,17
4328,07/02/2024 23:00,194,2,15
4329,17/01/2024 00:00,88,1,9
4330,14/03/2024 19:00,1,6,5
4331,15/02/2024 20:00,100,3,11
4332,02/03/2024 01:00,66,2,10
4333,21/01/2024 00:00,18,3,7
4334,24/03/2024 04:00,17,6,10
4335,14/01/2024 13:00,15,1,4
4336,22/03/2024 01:00,179,2,5
4337,13/02/2024 03:00,6,1,17
4338,14/03/2024 23:00,160,6,1
4339,18/02/2024 03:00,184,2,8
4340,14/01/2024 04:00,10,5,5
4341,11/01/2024 05:00,41,5,15
4342,14/02/2024 02:00,198,6,11
4343,14/02/2024 09:00,83,6,4
4344,18/01/2024 21:00,136,4,8
4345,28/02/2024 14:00,71,2,12
4346,23/03/2024 22:00,136,6,4
4347,02/03/2024 14:00,100,6,1
4348,17/03/2024 23:00,31,4,2
4349,23/01/2024 03:00,144,3,4
4350,26/02/2024 22:00,98,2,10
4351,29/02/2024 14:00,180,5,5
4352,25/02/2024 11:00,136,1,4
4353,10/02/2024 19:00,124,4,13
4354,03/03/2024 07:00,91,3,15
4355,26/01/2024 12:00,52,5,8
4356,18/03/2024 21:00,149,3,5
4357,25/01/2024 05:00,23,1,6
4358,20/02/2024 17:00,107,5,16
4359,29/01/2024 13:00,31,6,5
4360,13/01/2024 00:00,78,4,12
4361,11/01/2024 19:00,162,1,15
4362,02/03/2024 20:00,188,6,5
4363,08/02/2024 17:00,142,5,19
4364,07/02/2024 14:00,52,2,1
4365,23/02/2024 20:00,186,3,18
4366,27/02/2024 01:00,171,5,13
4367,15/02/2024 22:00,175,4,5
4368,24/02/2024 16:00,65,1,11
4369,23/03/2024 02:00,9,4,11
4370,28/02/2024 12:00,125,5,2
4371,03/02/2024 00:00,66,2,12
4372,03/02/2024 18:00,88,2,6
4373,07/02/2024 05:00,6,2,12
4374,19/03/2024 14:00,25,5,8
4375,09/01/2024 13:00,49,1,16
4376,04/03/2024 09:00,65,4,15
4377,21/01/2024 09:00,65,1,7
4378,14/03/2024 06:00,160,4,11
4379,16/02/2024 12:00,98,2,15
4380,27/03/2024 04:00,144,3,11
4381,09/03/2024 15:00,47,2,16
4382,19/02/2024 08:00,187,3,doce
4383,18/02/2024 10:00,155,5,17
4384,22/02/2024 05:00,94,5,15
4385,12/03/2024 09:00,67,6,6
4386,17/02/2024 05:00,137,4,6
4387,02/01/2024 23:00,10,1,8
4388,13/03/2024 20:00,175,4,11
4389,04/03/2024 03:00,141,5,9
4390,03/02/2024 12:00,36,3,8
4391,14/02/2024 14:00,140,4,18
4392,17/02/2024 16:00,71,3,4
4393,05/03/2024 05:00,41,6,16
4394,12/01/2024 03:00,112,6,3
4395,15/03/2024 21:00,85,2,12
4396,18/01/2024 12:00,45,3,5
4397,22/01/2024 15:00,116,2,17
4398,17/02/2024 13:00,53,3,9
4399,09/01/2024 12:00,71,2,19
4400,03/03/2024 02:00,21,6,11
4401,15/03/2024 12:00,112,4,16
4402,15/02/2024 00:00,73,6,6
4403,08/02/2024 12:00,165,5,11
4404,17/03/2024 19:00,47,5,3
4405,04/02/2024 23:00,42,2,1
4406,25/01/2024 11:00,81,3,4
4407,19/01/2024 11:00,23,5,16
4408,16/03/2024 14:00,11,3,18
4409,25/02/2024 05:00,55,4,13
4410,14/03/2024 17:00,98,1,10
4411,18/03/2024 02:00,49,2,14
4412,12/02/2024 07:00,73,2,1
4413,02/02/2024 19:00,51,2,13
4414,07/02/2024 22:00,30,2,9
4415,15/02/2024 16:00,148,1,12
4416,07/01/2024 15:00,17,3,17
4417,23/01/2024 10:00,200,6,5
4418,06/03/2024 10:00,135,2,11
4419,27/03/2024 10:00,143,6,6
4420,03/02/2024 00:00,136,5,15
4421,15/02/2024 01:00,45,3,4
4422,12/02/2024 06:00,174,2,1
4423,11/02/2024 13:00,178,6,3
4424,19/02/2024 16:00,5,4,19
4425,21/03/2024 20:00,13,4,17
4426,13/02/2024 12:00,135,3,5
4427,12/03/2024 13:00,118,5,18
4428,23/02/2024 16:00,87,3,17
4429,05/03/2024 15:00,135,5,9
4430,01/01/2024 15:00,169,2,14
4431,03/01/2024 14:00,184,5,4
4432,31/01/2024 12:00,,1,16
4433,20/01/2024 03:00,62,1,5
4434,11/01/2024 04:00,137,3,7
4435,12/01/2024 05:00,14,1,1
4436,10/02/2024 22:00,90,2,12
4437,28/02/2024 01:00,60,6,10
4438,14/03/2024 00:00,166,5,5
4439,21/03/2024 11:00,141,2,10
4440,03/02/2024 07:00,117,3,17
4441,05/03/2024 00:00,34,3,16
4442,02/03/2024 07:00,54,1,8
4443,07/01/2024 13:00,164,3,6
4444,28/01/2024 10:00,184,3,2
4445,31/01/2024 06:00,91,2,8
4446,15/02/2024 06:00,174,,14
4447,23/03/2024 11:00,96,1,19
4448,01/01/2024 18:00,117,3,11
4449,07/01/2024 15:00,83,1,19
4450,02/03/2024 15:00,41,5,5
4451,08/03/2024 04:00,154,4,19
4452,04/03/2024 16:00,54,4,15
4453,25/02/2024 09:00,131,1,12
4454,04/01/2024 13:00,40,6,doce
4455,24/02/2024 05:00,68,4,9
4456,17/01/2024 18:00,118,4,17
4457,10/02/2024 15:00,82,4,4
4458,13/02/2024 22:00,193,2,4
4459,10/03/2024 18:00,60,4,8
4460,19/03/2024 10:00,61,5,2
4461,05/01/2024 07:00,51,6,19
4462,23/01/2024 07:00,45,5,16
4463,22/02/2024 06:00,2,1,6
4464,19/02/2024 03:00,191,3,15
4465,19/03/2024 06:00,67,4,2
4466,24/03/2024 16:00,46,6,4
4467,24/01/2024 10:00,14,6,11
4468,04/01/2024 22:00,35,2,9
4469,22/01/2024 19:00,150,1,19
4470,24/02/2024 13:00,20,5,2
4471,13/01/2024 07:00,172,6,7
4472,09/03/2024 08:00,191,4,4
4473,21/03/2024 17:00,2,4,19
4474,29/03/2024 19:00,104,2,8
4475,17/03/2024 02:00,94,5,4
4476,18/01/2024 00:00,119,4,10
4477,23/02/2024 01:00,141,4,doce
4478,04/03/2024 01:00,66,1,10
4479,19/01/2024 01:00,30,5,13
4480,16/01/2024 09:00,168,5,2
4481,28/03/2024 06:00,56,4,16
4482,23/02/2024 13:00,74,5,2
4483,12/02/2024 08:00,54,4,16
4484,18/03/2024 18:00,25,1,6
4485,23/01/2024 06:00,11,1,10
4486,14/01/2024 19:00,175,3,2
4487,21/01/2024 06:00,115,6,19
4488,03/03/2024 09:00,145,1,5
4489,09/02/2024 18:00,83,3,14
4490,15/03/2024 21:00,124,2,8
4491,13/03/2024 21:00,108,3,10
4492,13/01/2024 09:00,89,3,15
4493,06/03/2024 23:00,54,5,18
4494,23/02/2024 03:00,146,1,17
4495,08/02/2024 00:00,28,4,5
4496,19/02/2024 03:00,182,1,13
4497,10/03/2024 08:00,152,2,4
4498,09/03/2024 04:00,141,2,7
4499,02/02/2024 03:00,112,6,6
4500,13/02/2024 07:00,81,5,4
4501,28/02/2024 13:00,21,4,1
4502,30/03/2024 17:00,168,1,4
4503,02/01/2024 01:00,47,4,17
4504,21/03/2024 10:00,165,4,18
4505,17/02/2024 18:00,20,2,9
4506,14/03/2024 06:00,108,5,3
4507,30/01/2024 19:00,119,6,17
4508,25/02/2024 05:00,,1,16
4509,22/01/2024 00:00,60,5,16
4510,21/03/2024 06:00,19,6,11
4511,09/01/2024 19:00,200,3,6
4512,15/01/2024 18:00,142,4,19
4513,02/03/2024 04:00,192,5,2
4514,16/01/2024 04:00,65,6,18
4515,06/03/2024 12:00,135,5,19
4516,26/02/2024 04:00,11,1,15
4517,14/03/2024 05:00,58,1,3
4518,07/02/2024 10:00,41,6,16
4519,22/03/2024 12:00,194,6,12
4520,07/03/2024 05:00,157,4,10
4521,15/03/2024 09:00,183,5,1
4522,11/02/2024 23:00,23,1,4
4523,19/02/2024 12:00,43,6,19
4524,22/02/2024 01:00,52,1,9
4525,18/01/2024 17:00,132,1,18
4526,11/02/2024 03:00,158,6,11
4527,19/01/2024 19:00,152,1,15
4528,02/01/2024 21:00,149,2,10
4529,15/03/2024 03:00,126,4,18
4530,21/03/2024 10:00,109,2,13
4531,17/03/2024 23:00,104,6,17
4532,20/03/2024 16:00,3,6,14
4533,17/01/2024 00:00,21,3,16
4534,15/02/2024 13:00,163,3,16
4535,22/03/2024 00:00,119,4,1
4536,24/03/2024 23:00,73,1,1
4537,13/03/2024 12:00,79,2,19
4538,06/01/2024 17:00,100,2,2
4539,15/03/2024 14:00,48,3,4
4540,04/01/2024 12:00,29,5,7
4541,09/01/2024 05:00,114,4,12
4542,01/02/2024 15:00,129,4,8
4543,15/01/2024 15:00,13,1,3
4544,27/01/2024 23:00,72,5,5
4545,20/03/2024 18:00,173,,10
4546,05/01/2024 05:00,54,1,8
4547,18/01/2024 18:00,168,5,11
4548,14/01/2024 05:00,99,1,2
4549,28/02/2024 09:00,19,2,4
4550,08/01/2024 19:00,177,2,16
4551,21/01/2024 09:00,22,1,1
4552,23/02/2024 06:00,24,4,2
4553,21/02/2024 23:00,160,1,1
4554,28/03/2024 05:00,196,1,12
4555,08/03/2024 21:00,115,6,15
4556,29/02/2024 06:00,186,1,19
4557,18/03/2024 07:00,10,5,8
4558,07/02/2024 08:00,47,6,17
4559,09/03/2024 16:00,131,2,18
4560,03/02/2024 23:00,65,3,19
4561,26/01/2024 08:00,199,1,15
4562,01/03/2024 04:00,67,3,11
4563,08/03/2024 00:00,85,4,13
4564,22/01/2024 13:00,71,3,3
4565,01/01/2024 22:00,54,1,13
4566,10/02/2024 16:00,151,6,8
4567,10/03/2024 11:00,62,4,13
4568,19/02/2024 08:00,70,4,12
4569,27/01/2024 10:00,81,4,9
4570,06/02/2024 04:00,176,5,16
4571,13/02/2024 00:00,100,4,10
4572,01/01/2024 09:00,89,3,14
4573,23/03/2024 18:00,103,3,2
4574,27/01/2024 11:00,195,5,14
4575,24/01/2024 08:00,31,4,18
4576,30/03/2024 18:00,61,3,19
4577,22/01/2024 08:00,23,1,2
4578,29/01/2024 05:00,62,3,12
4579,23/03/2024 21:00,105,3,18
4580,11/01/2024 15:00,7,5,8
4581,17/02/2024 08:00,3,6,13
4582,24/01/2024 02:00,136,4,6
4583,20/03/2024 09:00,24,2,13
4584,29/03/2024 10:00,22,2,4
4585,20/02/2024 18:00,189,3,19
4586,05/02/2024 07:00,63,5,2
4587,15/02/2024 06:00,105,5,doce
4588,29/03/2024 19:00,142,1,2
4589,15/03/2024 01:00,142,2,4
4590,12/01/2024 16:00,22,4,3
4591,17/02/2024 23:00,132,1,7
4592,06/02/2024 06:00,157,3,6
4593,16/03/2024 20:00,37,6,14
4594,18/02/2024 02:00,84,6,18
4595,27/03/2024 02:00,90,2,18
4596,20/01/2024 04:00,118,5,8
4597,04/01/2024 03:00,135,6,13
4598,11/02/2024 05:00,41,5,18
4599,26/03/2024 00:00,93,2,2
4600,30/03/2024 11:00,67,6,3
4601,05/02/2024 22:00,91,5,8
4602,29/01/2024 21:00,96,4,18
4603,18/01/2024 08:00,135,3,1
4604,11/01/2024 05:00,62,2,7
4605,28/03/2024 09:00,157,5,9
4606,16/03/2024 21:00,121,1,11
4607,23/03/2024 14:00,82,3,8
4608,04/01/2024 04:00,170,6,19
4609,11/02/2024 16:00,14,1,8
4610,23/03/2024 00:00,153,4,2
4611,23/02/2024 14:00,98,4,1
4612,21/01/2024 12:00,34,5,19
4613,29/03/2024 16:00,39,2,13
4614,11/01/2024 13:00,44,6,1
4615,07/03/2024 15:00,61,2,5
4616,17/03/2024 00:00,192,2,18
4617,04/03/2024 17:00,177,3,10
4618,22/01/2024 03:00,179,3,17
4619,04/03/2024 06:00,28,2,8
4620,29/02/2024 00:00,126,1,18
4621,04/02/2024 19:00,100,5,3
4622,23/01/2024 13:00,174,5,4
4623,02/02/2024 08:00,119,6,15
4624,12/03/2024 22:00,123,3,12
4625,20/02/2024 23:00,39,5,2
4626,02/02/2024 03:00,46,4,18
4627,05/01/2024 03:00,178,3,2
4628,21/02/2024 20:00,168,2,17
4629,05/01/2024 14:00,90,3,17
4630,03/01/2024 20:00,136,6,5
4631,04/02/2024 12:00,145,2,16
4632,07/03/2024 20:00,178,3,1
4633,14/02/2024 21:00,178,1,14
4634,26/02/2024 00:00,42,2,5
4635,14/02/2024 05:00,128,6,1
4636,27/03/2024 08:00,189,2,18
4637,09/01/2024 17:00,172,3,15
4638,28/03/2024 22:00,12,1,11
4639,26/03/2024 16:00,117,6,15
4640,08/01/2024 01:00,106,1,8
4641,24/02/2024 13:00,31,6,14
4642,05/02/2024 07:00,73,2,3
4643,05/02/2024 09:00,99,1,11
4644,09/03/2024 07:00,127,4,13
4645,27/02/2024 04:00,44,5,12
4646,17/02/2024 13:00,35,6,14
4647,07/03/2024 22:00,193,6,2
4648,27/02/2024 23:00,85,1,15
4649,28/03/2024 19:00,143,5,13
4650,19/02/2024 18:00,113,4,18
4651,05/02/2024 08:00,54,6,10
4652,16/02/2024 23:00,89,3,17
4653,28/01/2024 07:00,196,1,8
4654,21/01/2024 03:00,150,1,14
4655,15/03/2024 16:00,133,1,10
4656,01/03/2024 13:00,98,6,8
4657,18/01/2024 22:00,180,6,9
4658,25/01/2024 02:00,83,4,1
4659,07/01/2024 17:00,99,2,18
4660,05/03/2024 13:00,191,4,3
4661,03/02/2024 07:00,45,2,3
4662,01/03/2024 21:00,98,5,10
4663,16/03/2024 02:00,65,6,16
4664,14/03/2024 01:00,85,4,3
4665,01/01/2024 08:00,92,1,11
4666,10/02/2024 08:00,12,6,10
4667,27/02/2024 15:00,105,3,15
4668,03/01/2024 01:00,87,1,3
4669,15/03/2024 13:00,19,4,17
4670,28/01/2024 19:00,200,3,2
4671,19/03/2024 06:00,187,1,6
4672,25/03/2024 08:00,192,4,6
4673,25/02/2024 23:00,98,1,13
4674,22/02/2024 16:00,63,6,4
4675,05/02/2024 12:00,1,2,12
4676,26/02/2024 00:00,37,6,15
4677,15/03/2024 03:00,122,4,2
4678,19/03/2024 21:00,110,3,13
4679,28/03/2024 08:00,121,5,13
4680,27/01/2024 21:00,148,4,4
4681,29/03/2024 00:00,22,6,10
4682,25/02/2024 03:00,3,5,1
4683,03/03/2024 18:00,2,2,9
4684,12/02/2024 05:00,84,6,1
4685,15/01/2024 22:00,97,1,12
4686,04/02/2024 01:00,160,3,1
4687,01/03/2024 01:00,134,1,11
4688,28/01/2024 11:00,69,3,15
4689,15/01/2024 21:00,163,,3
4690,28/03/2024 05:00,111,3,6
4691,25/01/2024 12:00,155,3,13
4692,01/02/2024 19:00,151,3,9
4693,15/03/2024 04:00,11,3,16
4694,26/01/2024 18:00,39,2,1
4695,15/02/2024 19:00,72,3,17
4696,04/01/2024 04:00,6,3,11
4697,25/02/2024 23:00,52,4,1
4698,25/03/2024 19:00,96,6,15
4699,09/01/2024 20:00,167,2,8
4700,17/01/2024 06:00,44,4,16
4701,16/02/2024 15:00,175,4,18
4702,22/01/2024 12:00,5,3,1
4703,08/01/2024 11:00,183,6,1
4704,01/03/2024 14:00,73,4,5
4705,11/03/2024 05:00,51,1,8
4706,19/02/2024 13:00,134,2,5
4707,15/02/2024 12:00,92,2,3
4708,17/02/2024 04:00,61,6,1
4709,29/03/2024 18:00,57,2,19
4710,20/01/2024 18:00,55,6,16
4711,02/02/2024 10:00,184,4,14
4712,15/01/2024 19:00,96,3,3
4713,04/02/2024 19:00,135,2,16
4714,17/03/2024 03:00,194,3,5
4715,07/03/2024 14:00,105,2,18
4716,10/03/2024 08:00,159,2,2
4717,20/01/2024 19:00,134,2,5
4718,03/01/2024 23:00,22,5,8
4719,02/03/2024 01:00,119,1,8
4720,12/03/2024 07:00,54,2,19
4721,01/02/2024 12:00,143,4,12
4722,22/01/2024 01:00,9,3,2
4723,24/03/2024 07:00,24,2,4
4724,09/01/2024 01:00,182,4,3
4725,09/01/2024 03:00,172,5,doce
4726,10/02/2024 05:00,157,5,7
4727,10/01/2024 00:00,27,4,4
4728,12/03/2024 04:00,,6,17
4729,30/01/2024 11:00,23,5,17
4730,14/03/2024 17:00,90,2,18
4731,02/03/2024 02:00,45,4,1
4732,18/01/2024 10:00,70,4,12
4733,26/02/2024 01:00,182,6,10
4734,03/02/2024 19:00,57,5,1
4735,20/02/2024 07:00,82,2,16
4736,06/02/2024 21:00,27,3,16
4737,27/01/2024 17:00,183,6,3
4738,20/03/2024 07:00,52,4,7
4739,12/02/2024 01:00,30,1,9
4740,02/01/2024 19:00,6,1,17
4741,12/03/2024 16:00,178,2,1
4742,20/03/2024 22:00,159,3,9
4743,05/01/2024 00:00,34,1,9
4744,01/01/2024 18:00,42,2,1
4745,24/02/2024 14:00,178,2,7
4746,03/03/2024 10:00,103,4,16
4747,15/01/2024 09:00,17,1,1
4748,27/02/2024 07:00,120,3,9
4749,23/02/2024 12:00,3,4,18
4750,09/01/2024 06:00,12,4,18
4751,20/02/2024 20:00,12,4,1
4752,02/03/2024 05:00,1,3,1
4753,08/03/2024 05:00,82,1,18
4754,28/02/2024 18:00,76,5,8
4755,21/01/2024 21:00,9,4,4
4756,09/01/2024 22:00,161,1,1
4757,07/03/2024 07:00,129,5,12
4758,15/03/2024 02:00,195,6,7
4759,01/01/2024 00:00,105,5,12
4760,13/03/2024 15:00,34,1,2
4761,16/01/2024 14:00,181,6,13
4762,09/01/2024 04:00,98,4,9
4763,12/03/2024 06:00,82,6,19
4764,20/03/2024 08:00,123,3,5
4765,30/01/2024 08:00,88,2,14
4766,17/03/2024 08:00,43,4,15
4767,06/03/2024 22:00,84,6,11
4768,24/01/2024 20:00,41,5,16
4769,02/02/2024 07:00,192,5,18
